,MSA,MSADSCR,NAICS3,NAICS3Desc,MinWage_ATPAmt,BMW_Cases,cmp_assd_cnt,ESTB,MinWage_Cases,case_violtn_cnt,is_violator,ee_atp_cnt,All_ATPAmt,ChildLabor_EmpAff,ee_violtd_cnt,PAYR_N,MinWage_EmpAff,BMW_ATPAmt,BMW_EmpAff,EMPL_N,Other_ATPAmt,Other_Cases,Other_EmpAff,ChildLabor_ATPAmt,ChildLabor_Cases,All_AtpAmt,num_investigations,km_cluster,MW_Vltn_Svrty,BMW_Vltn_Svrty,CL_Vltn_Svrty,OTHER_Vltn_Svrty,OVERALL_Vltn_Svrty
756,44700.0,"Stockton-Lodi, CA Metro Area",221,Utilities,0.0,0,0.0,15.0,0,0,1,0,0.0,0,1,24240.0,0,0.0,0,231.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
757,44700.0,"Stockton-Lodi, CA Metro Area",236,Construction of Buildings,54132.13,0,0.0,273.0,60,62,7,56,151476.39,1,58,100734.0,56,0.0,0,2069.0,97344.26,1,1,0.0,1,151476.39,10,0,1465.15189947,0.0,0.0,47.0489415176,4246.31736104
758,44700.0,"Stockton-Lodi, CA Metro Area",237,Heavy and Civil Engineering Construction,0.0,0,0.0,46.0,1,13,1,5,111364.39,0,5,55667.0,0,0.0,0,752.0,111364.39,12,5,0.0,0,111364.39,1,0,0.0,0.0,0.0,740.454720745,740.454720745
759,44700.0,"Stockton-Lodi, CA Metro Area",238,Specialty Trade Contractors,375270.18,0,4620.0,680.0,781,807,21,736,1282047.01,0,772,278465.0,727,0.0,0,5686.0,906776.83,26,45,0.0,0,1282047.01,34,0,47981.255867,0.0,0.0,7176.39067007,174066.178635
760,44700.0,"Stockton-Lodi, CA Metro Area",311,Food Manufacturing,14545.35,0,900.0,84.0,7,8,3,7,28508.37,2,9,317483.0,7,0.0,0,6335.0,13063.02,0,2,900.0,1,28508.37,5,0,16.0722099448,0.0,0.284135753749,4.1240789266,40.5012359905
761,44700.0,"Stockton-Lodi, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,0.0,0,0.0,36.0,0,2,1,0,0.0,1,1,105551.0,0,0.0,0,1713.0,0.0,0,0,0.0,2,0.0,1,0,0.0,0.0,0.0,0.0,0.0
762,44700.0,"Stockton-Lodi, CA Metro Area",315,Apparel Manufacturing,0.0,0,0.0,4.0,0,0,0,0,0.0,0,0,109.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
763,44700.0,"Stockton-Lodi, CA Metro Area",321,Wood Product Manufacturing,3348.34,0,0.0,25.0,9,9,1,8,10045.02,0,8,32169.0,8,0.0,0,848.0,6696.68,0,0,0.0,0,10045.02,1,0,31.5881132075,0.0,0.0,0.0,94.7643396226
764,44700.0,"Stockton-Lodi, CA Metro Area",322,Paper Manufacturing,0.0,0,0.0,12.0,0,0,1,0,0.0,0,1,43498.0,0,0.0,0,922.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
765,44700.0,"Stockton-Lodi, CA Metro Area",326,Plastics and Rubber Products Manufacturing,52604.31,0,0.0,30.0,85,85,1,84,157812.93,0,84,45871.0,84,0.0,0,1156.0,105208.62,0,0,0.0,0,157812.93,1,0,3822.45851211,0.0,0.0,0.0,11467.3755363
766,44700.0,"Stockton-Lodi, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,0.0,0,0.0,32.0,0,0,1,0,0.0,0,1,70335.0,0,0.0,0,1390.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
767,44700.0,"Stockton-Lodi, CA Metro Area",332,Fabricated Metal Product Manufacturing,0.0,0,0.0,87.0,0,0,0,0,0.0,0,0,59617.0,0,0.0,0,1301.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
768,44700.0,"Stockton-Lodi, CA Metro Area",336,Transportation Equipment Manufacturing,0.0,0,0.0,18.0,0,0,1,0,0.0,0,1,63850.0,0,0.0,0,1249.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
769,44700.0,"Stockton-Lodi, CA Metro Area",339,Miscellaneous Manufacturing,12760.0,0,0.0,39.0,5,5,1,5,38280.0,0,5,18773.0,5,0.0,0,441.0,25520.0,0,0,0.0,0,38280.0,1,0,144.671201814,0.0,0.0,0.0,434.013605442
770,44700.0,"Stockton-Lodi, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",7.17,0,0.0,333.0,1,1,1,1,21.51,0,1,242366.0,1,0.0,0,4493.0,14.34,0,0,0.0,0,21.51,4,0,0.00159581571333,0.0,0.0,0.0,0.00478744714
771,44700.0,"Stockton-Lodi, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,0.0,206.0,0,2,1,0,0.0,0,1,321498.0,0,0.0,0,5668.0,0.0,2,1,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
772,44700.0,"Stockton-Lodi, CA Metro Area",441,Motor Vehicle and Parts Dealers,0.0,0,0.0,226.0,0,4,1,0,0.0,0,1,132723.0,0,0.0,0,3174.0,0.0,4,1,0.0,0,0.0,3,0,0.0,0.0,0.0,0.0,0.0
773,44700.0,"Stockton-Lodi, CA Metro Area",442,Furniture and Home Furnishings Stores,32414.16,0,0.0,67.0,21,21,1,21,97242.48,0,21,9591.0,21,0.0,0,456.0,64828.32,0,0,0.0,0,97242.48,1,0,1492.75736842,0.0,0.0,0.0,4478.27210526
774,44700.0,"Stockton-Lodi, CA Metro Area",445,Food and Beverage Stores,2478.67,0,0.0,289.0,10,13,6,6,9895.35,0,8,126064.0,5,0.0,0,4968.0,7416.68,3,3,0.0,0,9895.35,8,0,2.49463566828,0.0,0.0,4.47867149758,15.9345410628
775,44700.0,"Stockton-Lodi, CA Metro Area",446,Health and Personal Care Stores,0.0,0,7700.0,147.0,16,16,2,0,0.0,0,7,58005.0,0,0.0,0,1628.0,0.0,0,7,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
776,44700.0,"Stockton-Lodi, CA Metro Area",447,Gasoline Stations,0.0,0,0.0,146.0,0,0,0,0,0.0,0,0,22930.0,0,0.0,0,1207.0,0.0,0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
777,44700.0,"Stockton-Lodi, CA Metro Area",448,Clothing and Clothing Accessories Stores,0.0,0,0.0,215.0,0,1,1,0,0.0,1,1,36258.0,0,0.0,0,2534.0,0.0,0,0,0.0,1,0.0,1,0,0.0,0.0,0.0,0.0,0.0
778,44700.0,"Stockton-Lodi, CA Metro Area",452,General Merchandise Stores,0.0,0,0.0,62.0,0,0,0,0,0.0,0,0,128577.0,0,0.0,0,5780.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
779,44700.0,"Stockton-Lodi, CA Metro Area",453,Miscellaneous Store Retailers,2256.71,0,0.0,135.0,17,17,1,15,5073.63,0,15,20183.0,15,0.0,0,1078.0,2816.92,0,0,0.0,0,5073.63,2,0,31.4013450835,0.0,0.0,0.0,70.5978200371
780,44700.0,"Stockton-Lodi, CA Metro Area",484,Truck Transportation,7733.58,0,0.0,367.0,43,45,7,17,21094.74,0,42,324850.0,17,0.0,0,7010.0,13361.16,2,25,0.0,0,21094.74,11,0,18.7547589158,0.0,0.0,47.6503566334,126.387885877
781,44700.0,"Stockton-Lodi, CA Metro Area",485,Transit and Ground Passenger Transportation,6950.4,0,561.0,23.0,4,4,1,3,10425.6,0,3,18411.0,3,0.0,0,744.0,3475.2,0,0,0.0,0,10425.6,1,0,28.0258064516,0.0,0.0,0.0,42.0387096774
782,44700.0,"Stockton-Lodi, CA Metro Area",488,Support Activities for Transportation,5958.0,0,0.0,98.0,6,6,3,3,9195.75,0,4,37409.0,3,0.0,0,902.0,3237.75,0,1,0.0,0,9195.75,5,0,19.8159645233,0.0,0.0,3.5895232816,40.7793791574
783,44700.0,"Stockton-Lodi, CA Metro Area",492,Couriers and Messengers,104897.1,0,0.0,29.0,120,170,3,88,312078.51,0,88,27118.0,60,0.0,0,768.0,207181.41,50,28,0.0,0,312078.51,4,0,8195.0859375,0.0,0.0,7553.48890625,35758.9959375
784,44700.0,"Stockton-Lodi, CA Metro Area",517,Telecommunications,0.0,0,0.0,72.0,0,0,1,0,0.0,0,1,66659.0,0,0.0,0,1194.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
785,44700.0,"Stockton-Lodi, CA Metro Area",522,Credit Intermediation and Related Activities,0.0,0,0.0,262.0,0,0,1,0,0.0,0,1,140222.0,0,0.0,0,2421.0,0.0,0,1,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
786,44700.0,"Stockton-Lodi, CA Metro Area",524,Insurance Carriers and Related Activities,2285.92,0,3366.0,221.0,11,11,1,9,5736.18,0,9,234637.0,9,0.0,0,3435.0,3450.26,0,0,0.0,0,5736.18,1,0,5.98931004367,0.0,0.0,0.0,15.0292925764
787,44700.0,"Stockton-Lodi, CA Metro Area",531,Real Estate,0.0,0,8300.0,467.0,0,7,7,0,0.0,0,0,59128.0,0,0.0,0,1893.0,0.0,7,0,0.0,0,0.0,11,0,0.0,0.0,0.0,0.0,0.0
788,44700.0,"Stockton-Lodi, CA Metro Area",541,"Professional, Scientific, and Technical Services",2615.77,0,0.0,759.0,14,18,5,10,103446.71,0,13,197145.0,10,0.0,0,4460.0,100830.94,4,3,0.0,0,103446.71,5,0,5.86495515695,0.0,0.0,67.8235022422,301.526284753
789,44700.0,"Stockton-Lodi, CA Metro Area",561,Administrative and Support Services,0.0,0,0.0,503.0,4,8,3,1,256.42,0,4,294670.0,0,0.0,0,10338.0,256.42,4,4,0.0,0,256.42,6,0,0.0,0.0,0.0,0.0992145482685,0.0992145482685
790,44700.0,"Stockton-Lodi, CA Metro Area",621,Ambulatory Health Care Services,3228.24,0,5500.0,923.0,86,87,13,11,9684.72,1,54,537136.0,11,0.0,0,10380.0,6456.48,0,42,0.0,1,9684.72,15,0,3.42106358382,0.0,0.0,26.1244855491,50.3829364162
791,44700.0,"Stockton-Lodi, CA Metro Area",622,Hospitals,0.0,0,0.0,10.0,0,0,1,0,0.0,0,1,524756.0,0,0.0,0,7134.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
792,44700.0,"Stockton-Lodi, CA Metro Area",623,Nursing and Residential Care Facilities,372427.02,0,36370.5,196.0,325,332,58,191,1067653.51,0,221,162457.0,190,0.0,0,6103.0,695226.49,7,31,0.0,0,1067653.51,74,0,11594.4836638,0.0,0.0,3531.38148288,38661.5477159
793,44700.0,"Stockton-Lodi, CA Metro Area",624,Social Assistance,0.0,54,25200.0,243.0,0,74,20,54,33558.33,0,54,97876.0,0,28442.93,53,3899.0,5115.4,20,1,0.0,0,33558.33,31,0,0.0,386.631261862,0.0,1.31197743011,464.772972557
794,44700.0,"Stockton-Lodi, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",0.0,0,1787.0,96.0,1,6,1,0,0.0,4,4,41771.0,0,0.0,0,2005.0,1787.0,0,0,1787.0,5,0.0,2,0,0.0,0.0,3.5650872818,0.0,0.0
795,44700.0,"Stockton-Lodi, CA Metro Area",721,Accommodation,21955.14,0,0.0,62.0,18,18,4,13,61365.69,0,14,18655.0,13,0.0,0,1072.0,39410.55,0,1,0.0,0,61365.69,5,0,266.247033582,0.0,0.0,36.7635727612,801.417593284
796,44700.0,"Stockton-Lodi, CA Metro Area",722,Food Services and Drinking Places,63670.63,0,2012.0,949.0,100,105,18,75,158925.57,3,80,213171.0,75,0.0,0,15009.0,93704.94,0,2,1550.0,5,158925.57,28,0,318.162252648,0.0,0.309814111533,12.4865000999,847.09478313
797,44700.0,"Stockton-Lodi, CA Metro Area",811,Repair and Maintenance,1774.76,0,0.0,416.0,12,12,3,1,5324.28,0,12,76258.0,1,0.0,0,2282.0,3549.52,0,11,0.0,0,5324.28,3,0,0.777721297108,0.0,0.0,17.1098685364,27.9979666959
798,44700.0,"Stockton-Lodi, CA Metro Area",812,Personal and Laundry Services,0.0,0,0.0,329.0,0,0,0,0,0.0,0,0,37858.0,0,0.0,0,1837.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
799,44700.0,"Stockton-Lodi, CA Metro Area",813,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",648.06,0,0.0,322.0,10,10,1,8,1944.18,0,9,57689.0,8,0.0,0,2654.0,1296.12,0,1,0.0,0,1944.18,1,0,1.95345892992,0.0,0.0,0.488364732479,6.59292388847
800,46700.0,"Vallejo-Fairfield, CA Metro Area",236,Construction of Buildings,9511.18,0,0.0,173.0,21,29,2,19,28612.99,0,19,61571.0,14,0.0,0,1126.0,19101.81,8,5,0.0,0,28612.99,6,0,118.256234458,0.0,0.0,84.8215364121,482.812442274
801,46700.0,"Vallejo-Fairfield, CA Metro Area",237,Heavy and Civil Engineering Construction,0.0,0,0.0,34.0,10,10,1,0,0.0,0,9,139817.0,0,0.0,0,1495.0,0.0,0,9,0.0,0,0.0,2,0,0.0,0.0,0.0,0.0,0.0
802,46700.0,"Vallejo-Fairfield, CA Metro Area",238,Specialty Trade Contractors,65365.86,0,0.0,419.0,56,104,9,78,259788.8,0,78,243133.0,53,0.0,0,4627.0,194422.94,48,25,0.0,0,259788.8,13,0,748.733645991,0.0,0.0,1050.48054895,4379.40920683
803,46700.0,"Vallejo-Fairfield, CA Metro Area",312,Beverage and Tobacco Product Manufacturing,0.0,0,0.0,13.0,0,5,4,1,10035.2,0,4,21724.0,0,0.0,0,369.0,10035.2,5,4,0.0,0,10035.2,4,0,0.0,0.0,0.0,108.782655827,108.782655827
804,46700.0,"Vallejo-Fairfield, CA Metro Area",324,Petroleum and Coal Products Manufacturing,0.0,0,0.0,2.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
805,46700.0,"Vallejo-Fairfield, CA Metro Area",327,Nonmetallic Mineral Product Manufacturing,9111.88,0,0.0,20.0,9,9,2,8,27335.64,0,8,22689.0,8,0.0,0,473.0,18223.76,0,0,0.0,0,27335.64,2,0,154.112135307,0.0,0.0,0.0,462.33640592
806,46700.0,"Vallejo-Fairfield, CA Metro Area",331,Primary Metal Manufacturing,5541.3,0,0.0,2.0,2,2,1,1,16623.9,0,1,0.0,1,0.0,0,0.0,11082.6,0,0,0.0,0,16623.9,1,0,inf,,,,inf
807,46700.0,"Vallejo-Fairfield, CA Metro Area",332,Fabricated Metal Product Manufacturing,13901.73,0,0.0,48.0,35,35,1,35,41705.19,0,35,112395.0,35,0.0,0,1821.0,27803.46,0,0,0.0,0,41705.19,2,0,267.194151565,0.0,0.0,0.0,801.582454695
808,46700.0,"Vallejo-Fairfield, CA Metro Area",334,Computer and Electronic Product Manufacturing,2012.1,0,0.0,6.0,4,4,1,3,6036.3,0,3,1993.0,3,0.0,0,35.0,4024.2,0,0,0.0,0,6036.3,1,0,172.465714286,0.0,0.0,0.0,517.397142857
809,46700.0,"Vallejo-Fairfield, CA Metro Area",335,"Electrical Equipment, Appliance, and Component Manufacturing",83736.22,0,0.0,4.0,63,63,1,63,251208.66,0,63,9884.0,63,0.0,0,169.0,167472.44,0,0,0.0,0,251208.66,1,0,31215.2772781,0.0,0.0,0.0,93645.8318343
810,46700.0,"Vallejo-Fairfield, CA Metro Area",339,Miscellaneous Manufacturing,0.0,0,0.0,25.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1,0,,,,,
811,46700.0,"Vallejo-Fairfield, CA Metro Area",423,"Merchant Wholesalers, Durable Goods",0.0,0,0.0,182.0,0,26,1,13,27753.12,0,13,174894.0,0,0.0,0,3006.0,27753.12,26,13,0.0,0,27753.12,2,0,0.0,0.0,0.0,120.023473054,120.023473054
812,46700.0,"Vallejo-Fairfield, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,0.0,80.0,0,0,0,0,0.0,0,0,79861.0,0,0.0,0,1708.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
813,46700.0,"Vallejo-Fairfield, CA Metro Area",441,Motor Vehicle and Parts Dealers,0.0,0,0.0,129.0,0,0,1,0,0.0,0,1,109892.0,0,0.0,0,2401.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
814,46700.0,"Vallejo-Fairfield, CA Metro Area",444,Building Material and Garden Equipment and Supplies Dealers,0.0,0,0.0,64.0,0,0,1,0,0.0,0,1,45326.0,0,0.0,0,1367.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
815,46700.0,"Vallejo-Fairfield, CA Metro Area",445,Food and Beverage Stores,0.0,0,3100.0,150.0,2,3,3,0,0.0,1,2,87871.0,0,0.0,0,3561.0,3100.0,0,1,3100.0,1,0.0,4,0,0.0,0.0,0.870541982589,0.870541982589,0.0
816,46700.0,"Vallejo-Fairfield, CA Metro Area",447,Gasoline Stations,31266.15,0,0.0,101.0,23,23,3,20,93363.21,0,22,14794.0,20,0.0,0,717.0,62097.06,0,2,0.0,0,93363.21,3,0,872.138075314,0.0,0.0,173.213556485,2864.70100418
817,46700.0,"Vallejo-Fairfield, CA Metro Area",448,Clothing and Clothing Accessories Stores,0.0,0,0.0,204.0,0,0,0,0,0.0,0,0,41384.0,0,0.0,0,2919.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
818,46700.0,"Vallejo-Fairfield, CA Metro Area",451,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",0.0,0,990.0,48.0,1,3,1,0,0.0,2,2,10030.0,0,0.0,0,625.0,990.0,0,0,990.0,2,0.0,1,0,0.0,0.0,3.168,0.0,0.0
819,46700.0,"Vallejo-Fairfield, CA Metro Area",452,General Merchandise Stores,138659.97,0,0.0,33.0,248,248,1,248,415979.91,0,248,76952.0,248,0.0,0,3233.0,277319.94,0,0,0.0,0,415979.91,1,0,10636.4591896,0.0,0.0,0.0,31909.3775688
820,46700.0,"Vallejo-Fairfield, CA Metro Area",484,Truck Transportation,44958.1,0,0.0,90.0,73,144,4,113,223001.48,0,114,57272.0,71,0.0,0,1194.0,178043.38,71,43,0.0,0,223001.48,7,0,2673.38785595,0.0,0.0,6411.94752094,21291.598593
821,46700.0,"Vallejo-Fairfield, CA Metro Area",485,Transit and Ground Passenger Transportation,6464.12,0,0.0,24.0,9,34,5,17,98239.98,0,18,12665.0,8,0.0,0,526.0,91775.86,25,10,0.0,0,98239.98,5,0,98.3136121673,0.0,0.0,1744.78821293,3361.82441065
822,46700.0,"Vallejo-Fairfield, CA Metro Area",492,Couriers and Messengers,0.0,0,0.0,15.0,0,10,3,6,101666.8,0,6,12100.0,0,0.0,0,331.0,101666.8,10,6,0.0,0,101666.8,3,0,0.0,0.0,0.0,1842.90271903,1842.90271903
823,46700.0,"Vallejo-Fairfield, CA Metro Area",512,Motion Picture and Sound Recording Industries,0.0,0,1485.0,3.0,0,3,1,0,0.0,3,3,1814.0,0,0.0,0,201.0,1485.0,0,0,1485.0,3,0.0,1,0,0.0,0.0,22.1641791045,0.0,0.0
824,46700.0,"Vallejo-Fairfield, CA Metro Area",531,Real Estate,3917.0,0,0.0,335.0,10,10,1,9,11751.0,0,9,45227.0,9,0.0,0,1230.0,7834.0,0,0,0.0,0,11751.0,1,0,28.6609756098,0.0,0.0,0.0,85.9829268293
825,46700.0,"Vallejo-Fairfield, CA Metro Area",541,"Professional, Scientific, and Technical Services",8135.59,0,0.0,535.0,19,19,3,17,15521.19,0,17,159274.0,17,0.0,0,3634.0,7385.6,0,0,0.0,0,15521.19,3,0,38.0586213539,0.0,0.0,0.0,72.6087589433
826,46700.0,"Vallejo-Fairfield, CA Metro Area",561,Administrative and Support Services,209574.18,0,0.0,316.0,216,246,15,186,439253.52,0,192,107799.0,180,0.0,0,4008.0,229679.34,30,12,0.0,0,439253.52,19,0,9412.01407186,0.0,0.0,687.662694611,21042.0847904
827,46700.0,"Vallejo-Fairfield, CA Metro Area",621,Ambulatory Health Care Services,0.0,0,0.0,513.0,1,1,1,0,0.0,0,0,594537.0,0,0.0,0,7792.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
828,46700.0,"Vallejo-Fairfield, CA Metro Area",622,Hospitals,0.0,0,0.0,8.0,0,0,0,0,0.0,0,0,683586.0,0,0.0,0,8349.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
829,46700.0,"Vallejo-Fairfield, CA Metro Area",623,Nursing and Residential Care Facilities,385452.23,0,11440.0,144.0,153,153,25,125,1049905.5,0,125,74481.0,125,0.0,0,3226.0,664453.27,0,0,0.0,0,1049905.5,31,0,14935.3777898,0.0,0.0,0.0,40681.3972412
830,46700.0,"Vallejo-Fairfield, CA Metro Area",624,Social Assistance,7185.88,32,0.0,200.0,6,38,3,38,25836.2,0,38,69596.0,6,4278.56,32,2739.0,14371.76,0,0,0.0,0,25836.2,4,0,15.7412486309,49.9868273092,0.0,0.0,358.443081417
831,46700.0,"Vallejo-Fairfield, CA Metro Area",711,"Performing Arts, Spectator Sports, and Related Industries",0.0,0,0.0,20.0,0,0,0,0,0.0,0,0,2562.0,0,0.0,0,114.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
832,46700.0,"Vallejo-Fairfield, CA Metro Area",713,"Amusement, Gambling, and Recreation Industries",412.0,0,10810.0,78.0,2,12,5,1,618.0,9,11,41090.0,1,0.0,0,2584.0,11016.0,0,1,10810.0,10,618.0,5,0,0.159442724458,0.0,37.6509287926,4.26315789474,2.63080495356
833,46700.0,"Vallejo-Fairfield, CA Metro Area",721,Accommodation,25519.66,0,0.0,58.0,75,75,6,71,61558.98,0,73,13928.0,71,0.0,0,770.0,36039.32,0,2,0.0,0,61558.98,8,0,2353.11150649,0.0,0.0,93.6086233766,5836.11109091
834,46700.0,"Vallejo-Fairfield, CA Metro Area",722,Food Services and Drinking Places,249186.23,0,12283.2,672.0,177,191,27,121,565979.13,11,132,159126.0,121,0.0,0,10397.0,325872.22,1,2,12283.2,13,565979.13,33,0,2900.02249014,0.0,12.9955948831,62.6858170626,7185.65405021
835,46700.0,"Vallejo-Fairfield, CA Metro Area",811,Repair and Maintenance,519.68,0,0.0,270.0,1,2,1,1,1489.18,0,1,77939.0,1,0.0,0,1865.0,969.5,1,0,0.0,0,1489.18,1,0,0.278648793566,0.0,0.0,0.0,0.798487935657
836,46700.0,"Vallejo-Fairfield, CA Metro Area",812,Personal and Laundry Services,46303.98,0,0.0,214.0,21,22,5,13,93386.94,0,14,18792.0,13,0.0,0,1004.0,47082.96,1,1,0.0,0,93386.94,8,0,599.553525896,0.0,0.0,46.8953784861,1302.20832669
837,47300.0,"Visalia-Porterville, CA Metro Area",115,Support Activities for Agriculture and Forestry,13100.82,0,151962.5,99.0,110,2475,84,1783,326636.47,1,1923,47332.0,64,0.0,0,1509.0,313535.65,2363,1858,0.0,2,326636.47,90,1,555.634512922,0.0,0.0,386049.859311,416250.451829
838,47300.0,"Visalia-Porterville, CA Metro Area",236,Construction of Buildings,60246.64,0,0.0,170.0,122,122,3,119,180739.92,0,121,32547.0,119,0.0,0,824.0,120493.28,0,2,0.0,0,180739.92,5,0,8700.6676699,0.0,0.0,292.459417476,26540.6921359
839,47300.0,"Visalia-Porterville, CA Metro Area",238,Specialty Trade Contractors,0.0,0,0.0,349.0,1,10,1,4,23065.98,0,4,110010.0,0,0.0,0,2426.0,23065.98,9,4,0.0,0,23065.98,2,0,0.0,0.0,0.0,38.0312943116,38.0312943116
840,47300.0,"Visalia-Porterville, CA Metro Area",311,Food Manufacturing,0.0,0,0.0,56.0,0,0,0,0,0.0,0,0,330628.0,0,0.0,0,6641.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
841,47300.0,"Visalia-Porterville, CA Metro Area",337,Furniture and Related Product Manufacturing,122452.6,0,9548.0,5.0,32,32,1,31,367357.8,0,31,212.0,31,0.0,0,11.0,244905.2,0,0,0.0,0,367357.8,1,0,345093.690909,0.0,0.0,0.0,1035281.07273
842,47300.0,"Visalia-Porterville, CA Metro Area",424,"Merchant Wholesalers, Nondurable Goods",0.0,0,750.0,165.0,0,55,1,51,25456.0,0,51,151632.0,0,0.0,0,2842.0,25456.0,55,51,0.0,0,25456.0,2,0,0.0,0.0,0.0,456.810696692,456.810696692
843,47300.0,"Visalia-Porterville, CA Metro Area",445,Food and Beverage Stores,108475.74,0,561.0,199.0,86,88,13,72,325427.22,2,76,72083.0,72,0.0,0,3023.0,216951.48,0,2,0.0,2,325427.22,15,0,2583.6100827,0.0,0.0,143.533893483,8181.43192855
844,47300.0,"Visalia-Porterville, CA Metro Area",446,Health and Personal Care Stores,1962.1,0,0.0,82.0,3,3,1,1,4535.04,0,1,34189.0,1,0.0,0,955.0,2572.94,0,0,0.0,0,4535.04,1,0,2.05455497382,0.0,0.0,0.0,4.74873298429
845,47300.0,"Visalia-Porterville, CA Metro Area",447,Gasoline Stations,1846.41,0,0.0,133.0,16,16,5,14,5539.23,0,14,17159.0,14,0.0,0,835.0,3692.82,0,0,0.0,0,5539.23,6,0,30.9577724551,0.0,0.0,0.0,92.8733173653
846,47300.0,"Visalia-Porterville, CA Metro Area",448,Clothing and Clothing Accessories Stores,450.69,0,0.0,141.0,3,3,1,2,1352.07,0,2,22715.0,2,0.0,0,1770.0,901.38,0,0,0.0,0,1352.07,1,0,0.509254237288,0.0,0.0,0.0,1.52776271186
847,47300.0,"Visalia-Porterville, CA Metro Area",452,General Merchandise Stores,0.0,0,0.0,56.0,0,0,1,0,0.0,0,1,83934.0,0,0.0,0,3828.0,0.0,0,1,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
848,47300.0,"Visalia-Porterville, CA Metro Area",454,Nonstore Retailers,10862.58,0,0.0,33.0,4,4,1,3,32587.74,0,3,7723.0,3,0.0,0,218.0,21725.16,0,0,0.0,0,32587.74,1,0,149.485045872,0.0,0.0,0.0,448.455137615
849,47300.0,"Visalia-Porterville, CA Metro Area",484,Truck Transportation,19896.24,0,4180.0,184.0,9,13,3,7,59688.72,2,9,77608.0,7,0.0,0,1551.0,43972.48,0,0,4180.0,4,59688.72,5,0,89.7960541586,0.0,5.39007092199,0.0,346.356208897
850,47300.0,"Visalia-Porterville, CA Metro Area",488,Support Activities for Transportation,237.28,0,0.0,43.0,2,3,2,2,1817.84,0,2,11898.0,1,0.0,0,0.0,1580.56,1,1,0.0,0,1817.84,2,0,inf,,,inf,inf
851,47300.0,"Visalia-Porterville, CA Metro Area",492,Couriers and Messengers,0.0,0,0.0,9.0,0,1,1,0,0.0,0,1,0.0,0,0.0,0,0.0,0.0,1,1,0.0,0,0.0,1,0,,,,,
852,47300.0,"Visalia-Porterville, CA Metro Area",493,Warehousing and Storage,0.0,0,0.0,32.0,0,0,0,0,0.0,0,0,86517.0,0,0.0,0,2470.0,0.0,0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0
853,47300.0,"Visalia-Porterville, CA Metro Area",531,Real Estate,23207.45,0,0.0,244.0,10,10,2,6,49198.8,0,6,26112.0,6,0.0,0,946.0,25991.35,0,0,0.0,0,49198.8,2,0,147.193128964,0.0,0.0,0.0,312.043128964
854,47300.0,"Visalia-Porterville, CA Metro Area",541,"Professional, Scientific, and Technical Services",14583.47,0,0.0,424.0,23,23,1,22,43750.41,0,22,119899.0,22,0.0,0,2576.0,29166.94,0,0,0.0,0,43750.41,2,0,124.548268634,0.0,0.0,0.0,373.644805901
